@relation features-weka.filters.unsupervised.attribute.Remove-R1

@attribute followers_count numeric
@attribute following_count numeric
@attribute bio_pronouns_count numeric
@attribute bio_NNP_tags numeric
@attribute bio_PRP_tags numeric
@attribute bio_Yes_freq_terms numeric
@attribute bio_No_freq_terms numeric
@attribute bio_auto_Yes_freq_terms numeric
@attribute name_auto_Yes_freq_terms numeric
@attribute bio_auto_No_freq_terms numeric
@attribute name_auto_No_freq_terms numeric
@attribute class {yes,no}

@data
123,270,1,11,1,0,0,4,0,0,0,?
123,406,1,1,0,2,0,6,0,0,0,?
123,190,0,5,0,0,0,2,1,1,0,?
126,393,0,6,0,1,1,7,0,0,0,?
123,70,0,1,0,0,0,5,0,1,0,?
123,80,0,2,1,0,0,1,0,0,0,?
123,181,0,1,0,0,0,9,1,0,0,?
123,166,0,2,0,0,0,6,0,0,0,?
123,185,0,1,0,0,0,1,1,0,0,?
123,408,1,9,1,2,0,11,0,0,0,?
123,93,0,8,0,0,1,7,0,0,0,?
123,1066,0,0,0,1,0,6,0,1,0,?
123,16,0,3,0,0,0,5,0,1,0,?
123,142,0,17,0,0,0,11,0,0,0,?
123,115,0,13,0,0,0,6,0,1,0,?
123,170,2,2,1,0,0,6,0,1,0,?
123,181,0,5,0,0,0,2,0,0,0,?
123,247,0,0,0,0,0,10,0,0,0,?
123,371,0,3,0,1,1,12,0,1,0,?
125,182,0,9,0,0,0,12,0,0,0,?
122,208,2,11,1,1,0,18,1,0,0,?
122,1304,0,7,0,0,0,11,0,2,0,?
122,165,1,0,1,0,0,2,0,0,0,?
122,1009,0,9,0,0,0,7,2,0,1,?
122,316,1,2,1,0,0,6,0,0,0,?
122,111,0,3,0,1,0,2,0,0,0,?
122,283,2,6,0,2,0,15,0,1,0,?
122,308,1,8,0,2,1,8,0,1,0,?
122,341,1,4,0,2,0,14,0,0,0,?
122,724,0,8,0,1,0,12,0,0,0,?
122,149,0,4,0,0,0,0,0,1,0,?
122,293,0,13,0,1,0,15,2,0,0,?
122,228,1,8,1,0,0,5,0,0,0,?
122,396,0,9,0,0,0,4,1,1,0,?
122,153,0,16,0,0,0,9,1,2,0,?
132,279,0,6,0,0,0,5,0,0,0,?
122,142,0,7,0,0,0,0,0,0,0,?
121,151,0,5,0,0,0,3,0,0,0,?
118,841,1,5,1,0,1,8,1,1,0,?
121,300,0,20,0,0,0,10,0,0,0,?
121,662,0,0,0,0,0,1,0,0,0,?
121,126,0,4,0,0,0,12,0,1,0,?
120,246,0,2,0,0,0,1,0,0,0,?
121,8,0,6,0,0,0,6,0,2,0,?
121,270,0,4,0,1,0,2,0,0,0,?
126,183,0,5,0,0,0,3,1,1,0,?
121,638,5,8,4,0,0,8,0,3,0,?
121,223,0,6,0,0,0,2,2,0,1,?
121,73,1,7,1,0,0,8,1,1,0,?
121,141,0,9,0,1,0,7,0,0,0,?
121,880,0,3,0,0,0,1,1,0,0,?
121,1062,1,0,1,0,0,6,1,0,0,?
109,370,0,12,0,0,0,2,0,0,0,?
121,209,0,9,0,2,0,8,1,1,0,?
121,285,0,5,0,1,0,6,1,0,0,?
121,2,0,5,0,0,0,2,0,0,0,?
121,255,1,0,1,2,0,15,1,0,0,?
121,235,0,9,0,0,0,6,0,0,1,?
121,779,3,1,0,3,0,9,0,0,0,?
121,29,0,4,0,0,2,11,0,2,0,?
121,474,2,9,0,0,0,9,1,1,0,?
121,150,0,0,0,0,0,3,0,0,0,?
116,126,0,0,0,1,1,11,0,0,0,?
121,256,0,12,0,0,0,6,0,0,0,?
121,156,0,10,0,0,0,5,1,0,0,?
121,180,0,3,0,0,0,1,1,0,0,?
121,179,4,0,2,5,1,16,1,1,0,?
121,103,0,3,0,0,0,2,1,1,0,?
121,462,1,5,0,2,1,8,1,0,0,?
121,249,0,0,0,1,0,0,0,0,0,?
121,330,3,2,2,2,0,8,0,2,0,?
121,145,2,2,1,0,0,8,0,0,0,?
121,171,1,4,1,0,0,2,2,1,0,?
121,229,0,5,0,0,0,7,0,0,0,?
120,109,0,7,0,0,0,8,0,1,0,?
120,544,0,0,0,0,0,2,0,0,0,?
120,320,0,9,0,1,0,6,0,0,0,?
120,188,0,17,0,0,0,6,0,1,0,?
120,371,3,1,2,3,0,19,0,1,0,?
120,171,0,2,0,0,0,6,0,0,0,?
120,496,0,2,0,0,0,2,1,0,0,?
120,252,0,4,0,0,0,3,0,0,0,?
129,188,0,7,1,0,0,7,1,2,0,?
121,412,2,3,1,2,0,16,0,0,0,?
120,655,0,6,0,0,0,2,0,1,0,?
120,173,0,6,0,0,0,2,0,1,0,?
120,836,0,1,0,0,0,2,1,0,0,?
120,71,0,1,0,0,0,5,0,0,0,?
120,235,1,0,1,2,0,11,1,0,0,?
120,146,1,2,0,0,0,6,0,2,0,?
120,303,0,8,0,0,0,8,0,0,0,?
120,299,0,14,0,0,0,8,0,0,0,?
120,350,1,3,0,2,0,10,1,0,0,?
120,169,1,4,0,1,1,4,0,0,0,?
120,175,0,12,0,0,0,6,0,0,0,?
119,321,0,7,0,0,0,11,0,0,0,?
120,253,0,0,0,2,0,1,1,0,0,?
120,125,0,12,0,0,0,6,0,1,0,?
120,356,0,7,0,0,0,1,0,0,0,?
120,130,2,0,1,1,0,6,0,0,0,?
120,422,0,5,0,1,0,7,0,0,0,?
120,194,1,0,0,3,1,7,0,0,0,?
120,606,2,3,0,1,0,12,0,0,0,?
120,201,0,8,0,0,0,1,0,1,0,?
120,122,0,4,0,0,0,1,0,0,0,?
120,210,0,6,0,1,0,9,0,0,0,?
120,348,0,1,0,1,0,8,0,1,0,?
120,21,0,10,0,0,0,5,0,0,0,?
119,222,0,1,0,0,0,6,0,0,0,?
119,190,0,5,0,0,0,3,1,0,0,?
119,461,1,2,1,0,0,4,0,0,0,?
119,328,1,0,0,0,0,4,0,1,0,?
119,294,1,2,0,0,0,5,0,0,0,?
119,16,0,6,0,0,0,6,0,0,0,?
119,74,0,20,0,0,0,3,0,0,2,?
119,352,0,0,0,0,0,0,0,1,0,?
119,249,0,0,0,1,0,2,1,0,0,?
119,262,1,19,0,0,0,13,0,0,0,?
119,72,1,0,0,2,1,6,1,1,0,?
119,78,2,4,0,1,0,9,0,0,0,?
119,243,0,0,0,1,0,6,0,1,0,?
119,110,0,3,0,0,0,2,0,0,0,?
119,474,0,0,0,2,1,4,0,0,0,?
119,866,0,2,0,0,0,5,0,0,0,?
119,430,0,5,0,0,0,3,0,0,0,?
119,85,0,6,0,2,0,16,0,0,0,?
119,369,0,1,0,0,1,3,0,0,0,?
119,332,1,6,1,0,0,8,0,0,0,?
119,776,0,0,0,0,0,17,0,0,0,?
119,394,1,0,0,0,0,5,0,1,0,?
119,92,3,0,3,0,0,14,0,0,0,?
119,441,1,0,0,3,0,18,0,2,0,?
119,259,0,7,0,0,0,6,0,0,0,?
119,346,0,7,0,1,1,9,0,1,0,?
119,495,0,0,0,0,0,7,0,0,0,?
119,712,0,0,0,0,0,2,0,0,0,?
119,143,0,2,0,0,0,4,0,0,0,?
118,657,0,1,0,1,0,2,0,0,0,?
118,683,1,5,1,0,0,10,0,2,0,?
119,226,2,5,0,1,0,9,1,0,0,?
118,191,0,4,0,0,0,6,1,1,0,?
118,220,0,0,0,0,0,1,1,1,1,?
118,221,2,9,0,2,0,16,1,0,0,?
118,121,1,6,1,0,0,10,1,2,1,?
118,813,0,1,0,0,0,5,0,0,0,?
118,319,0,6,0,0,0,5,0,0,0,?
118,334,0,1,0,0,0,2,0,0,0,?
118,843,3,5,2,1,0,15,0,0,0,?
116,343,0,2,0,1,0,5,0,1,0,?
118,503,0,1,0,0,0,4,0,0,0,?
118,355,0,12,0,0,0,1,0,1,0,?
117,166,0,0,0,0,0,1,1,0,0,?
118,55,0,3,0,0,0,1,0,0,0,?
118,71,2,2,2,1,0,12,0,2,0,?
118,210,2,4,0,2,0,9,0,0,0,?
118,25,0,3,0,0,0,3,0,1,0,?
125,95,1,1,0,1,0,5,0,0,0,?
118,131,0,5,0,0,0,3,1,0,0,?
118,234,0,4,0,0,0,1,0,1,0,?
118,189,0,18,0,0,0,4,0,0,0,?
118,245,0,4,0,0,0,1,0,0,0,?
118,256,1,1,0,2,1,14,0,0,0,?
118,72,0,8,0,0,0,6,0,0,0,?
114,555,2,5,2,0,0,6,0,0,0,?
118,236,2,0,3,1,0,13,0,1,0,?
118,350,0,8,0,0,0,8,0,1,0,?
118,375,0,0,0,1,0,2,0,1,0,?
118,104,1,3,0,0,0,4,0,0,0,?
118,137,0,8,0,0,0,8,0,1,0,?
118,248,0,0,0,0,0,9,1,0,0,?
119,216,0,1,0,0,0,1,0,0,0,?
118,652,0,7,0,0,1,1,0,2,0,?
118,121,2,0,1,1,0,7,0,3,0,?
118,121,0,5,0,0,0,0,0,0,0,?
117,627,2,2,1,3,1,20,0,0,0,?
117,144,0,0,0,0,0,0,0,0,0,?
117,294,0,3,0,0,0,3,1,0,0,?
117,114,1,1,1,0,0,6,1,0,0,?
117,66,0,1,0,0,0,6,0,1,0,?
117,182,2,4,2,0,0,12,0,0,0,?
117,223,1,4,0,0,0,5,0,0,0,?
117,186,0,9,0,0,0,5,0,0,0,?
117,310,2,3,0,1,0,4,0,0,0,?
117,176,0,0,0,1,0,3,0,0,0,?
117,473,4,0,3,1,0,4,1,0,0,?
117,266,1,6,1,0,0,1,0,0,0,?
117,125,0,7,0,0,0,0,0,1,0,?
117,271,0,8,0,0,0,4,0,1,0,?
117,491,2,11,0,2,0,13,0,0,0,?
117,114,0,13,0,0,0,4,0,0,0,?
117,220,0,0,0,0,0,5,0,0,0,?
116,717,6,1,5,6,0,21,1,0,0,?
117,95,0,10,0,0,0,3,0,1,0,?
117,343,0,2,0,1,0,3,0,0,0,?
116,266,4,1,3,0,0,5,0,1,0,?
117,328,0,7,0,0,0,5,0,1,0,?
117,367,0,3,0,0,0,1,0,0,0,?
117,98,0,3,0,1,0,8,0,0,0,?
117,441,0,4,0,0,0,10,2,0,0,?
117,358,0,8,1,1,0,14,0,1,0,?
117,597,1,4,1,0,0,9,0,0,0,?
117,546,0,0,1,0,0,3,0,2,0,?
117,185,0,1,1,1,0,5,0,0,0,?
117,109,0,3,0,1,0,4,1,0,0,?
117,266,1,3,1,1,0,7,1,0,0,?
117,227,3,2,1,0,0,10,0,4,0,?
117,184,0,4,0,0,0,0,0,0,0,?
117,620,1,1,1,1,0,19,1,1,0,?
116,557,0,6,0,0,0,1,1,1,0,?
116,197,0,1,0,1,0,8,0,1,0,?
116,107,0,3,0,0,0,5,0,0,0,?
116,299,1,6,1,0,0,8,0,0,0,?
116,113,2,2,0,1,0,6,0,0,0,?
116,457,5,1,2,2,0,21,0,0,0,?
116,235,0,7,0,0,0,14,0,1,0,?
116,465,2,18,2,0,0,10,1,0,0,?
116,233,2,8,0,3,0,22,0,0,0,?
116,47,0,2,0,0,0,1,0,0,0,?
116,180,0,1,0,0,0,8,0,1,0,?
116,331,0,0,0,1,0,1,1,0,0,?
116,63,1,5,0,1,0,7,0,1,0,?
116,144,0,6,0,0,0,3,0,0,0,?
116,33,1,12,1,0,0,8,0,0,0,?
116,331,2,4,2,1,0,10,1,1,0,?
116,498,0,0,0,0,0,3,0,0,0,?
117,220,0,3,0,0,0,4,0,0,0,?
116,74,1,1,1,1,0,3,0,0,0,?
116,247,0,10,0,0,0,3,0,1,0,?
116,199,0,3,0,0,0,0,0,1,0,?
116,182,0,5,0,0,0,3,0,0,0,?
116,110,3,1,2,0,0,11,0,3,0,?
118,1067,0,2,0,0,0,9,0,1,0,?
116,162,2,6,1,2,0,15,0,1,0,?
116,129,2,4,0,0,0,8,0,1,0,?
116,56,1,0,0,0,0,7,0,0,0,?
116,224,0,11,0,0,0,9,0,0,0,?
116,440,2,0,2,0,0,2,0,0,0,?
126,376,0,2,0,2,1,8,0,0,0,?
116,383,0,5,0,1,0,7,1,1,0,?
116,118,0,0,0,0,0,5,2,0,0,?
116,57,1,8,0,0,0,11,0,1,0,?
119,334,3,3,1,1,0,17,1,0,0,?
161,525,0,6,0,1,0,15,0,3,0,?
121,517,0,7,0,0,0,6,0,0,0,?
115,243,1,14,0,1,0,11,0,0,0,?
115,150,0,0,0,2,1,4,0,0,0,?
115,124,4,1,3,1,0,8,0,0,0,?
115,128,0,2,0,0,0,2,1,0,0,?
115,548,1,1,0,0,0,4,1,0,0,?
115,175,0,13,0,0,0,7,0,0,0,?
115,79,0,1,0,0,0,5,0,0,0,?
115,202,0,7,0,0,0,9,1,1,0,?
115,254,0,6,0,0,0,1,1,0,0,?
115,151,0,6,0,1,0,10,0,0,0,?
115,692,1,2,0,1,0,4,0,0,0,?
115,264,0,2,0,0,0,5,1,0,0,?
115,160,0,1,0,0,0,1,0,0,0,?
115,141,0,12,0,0,0,3,0,0,0,?
115,436,0,3,0,0,0,2,0,0,0,?
115,130,2,1,0,1,0,4,0,0,0,?
115,36,3,2,1,0,0,13,0,1,0,?
140,235,4,3,2,0,0,4,0,1,0,?
115,167,0,10,0,0,0,12,0,1,0,?
115,264,0,2,0,0,0,8,0,2,0,?
115,123,1,3,1,0,0,7,0,1,0,?
115,290,4,9,4,1,0,17,1,0,0,?
115,218,0,14,0,0,0,3,0,0,0,?
115,240,1,6,0,0,0,5,0,0,0,?
115,512,0,1,0,1,0,6,0,1,0,?
123,332,0,5,0,0,0,2,0,0,0,?
116,188,1,9,1,0,0,9,0,1,0,?
114,190,0,6,0,0,0,6,1,0,0,?
115,1291,0,11,0,1,0,6,0,0,0,?
115,140,0,4,2,1,0,13,0,0,0,?
115,244,2,2,1,2,0,17,0,0,0,?
115,463,0,1,0,0,0,6,0,1,0,?
115,355,4,5,1,2,0,9,1,1,0,?
120,403,0,7,0,0,0,2,0,0,0,?
115,143,0,1,0,0,0,4,0,0,0,?
114,128,1,2,1,0,0,4,0,0,0,?
115,136,0,3,0,1,0,8,0,0,0,?
114,61,0,0,0,1,0,5,1,0,0,?
114,187,3,0,1,0,0,11,0,2,0,?
114,126,1,0,1,0,0,11,0,1,0,?
114,330,0,2,0,0,0,1,0,0,0,?
114,610,0,8,0,0,0,2,1,0,0,?
114,391,0,15,0,0,0,6,0,0,0,?
115,547,0,11,0,0,0,4,0,1,0,?
114,259,0,3,0,0,0,8,0,0,0,?
114,318,0,14,0,0,0,22,0,1,0,?
114,100,0,5,0,2,0,5,0,0,0,?
116,27,0,0,0,0,0,0,0,0,0,?
114,217,0,1,0,2,2,6,0,1,0,?
114,135,4,6,3,0,0,13,1,2,0,?
114,312,0,0,0,1,0,12,1,0,0,?
114,139,1,9,1,0,0,7,0,0,0,?
114,185,0,9,0,0,0,11,0,1,0,?
117,454,0,4,0,1,0,6,1,0,0,?
114,351,0,0,2,1,0,10,0,1,0,?
114,74,0,0,0,0,0,0,0,0,0,?
114,242,0,7,0,1,0,12,1,1,0,?
114,287,0,2,0,0,0,4,0,0,0,?
114,146,0,0,0,0,0,0,0,1,0,?
114,569,2,3,0,1,0,9,0,0,0,?
117,206,0,13,0,0,0,12,1,2,0,?
114,323,0,17,0,0,0,11,0,0,0,?
114,47,1,2,0,1,1,9,0,1,0,?
114,115,4,3,2,0,1,9,0,3,0,?
114,53,1,9,0,0,0,7,0,0,0,?
114,68,2,3,0,1,0,14,2,0,0,?
114,108,0,3,0,0,0,1,0,1,0,?
113,225,0,8,0,0,0,3,0,0,0,?
114,24,0,7,0,0,0,6,3,0,0,?
114,95,0,4,0,0,0,2,1,0,0,?
120,225,0,8,0,0,0,4,1,1,0,?
114,162,3,2,2,0,0,8,1,1,0,?
125,113,0,9,0,1,0,6,1,0,0,?
113,26,0,2,0,0,0,5,1,0,0,?
113,139,0,10,0,0,0,6,0,1,0,?
113,310,0,1,0,0,0,9,0,2,0,?
113,433,0,1,0,2,0,8,1,0,1,?
113,414,0,6,0,0,0,2,0,0,0,?
113,31,0,0,0,1,0,11,0,2,0,?
113,237,0,2,0,1,0,19,0,0,0,?
113,1110,0,8,1,1,0,18,1,1,0,?
113,150,2,1,0,4,0,14,0,0,0,?
113,100,0,1,0,1,0,4,0,0,0,?
113,328,0,7,0,0,0,6,0,0,0,?
113,154,0,4,0,0,0,2,1,0,0,?
113,478,4,3,1,0,0,13,0,0,0,?
113,469,0,2,0,1,0,3,1,0,0,?
113,160,0,6,0,2,0,6,1,0,1,?
113,23,1,1,1,1,0,9,0,0,0,?
113,101,0,1,0,0,0,11,1,1,0,?
113,152,1,6,1,0,0,9,0,0,0,?
113,251,4,1,1,2,0,9,0,0,0,?
113,123,1,2,1,1,0,5,0,0,0,?
113,592,0,1,0,0,0,2,0,0,0,?
113,305,0,9,0,1,1,14,0,3,0,?
112,116,1,0,1,0,0,3,1,0,0,?
113,239,1,0,0,1,1,6,0,2,0,?
113,143,0,1,0,3,0,11,1,3,0,?
113,1087,4,2,3,4,0,15,0,1,0,?
112,351,0,2,0,0,0,8,0,0,0,?
112,556,0,1,0,1,0,9,1,0,0,?
112,67,0,1,0,0,0,9,0,1,0,?
112,147,2,7,1,1,0,12,0,1,0,?
112,115,3,5,1,3,0,13,0,2,1,?
112,135,3,3,2,2,1,22,0,1,0,?
112,201,0,1,0,0,0,4,1,0,0,?
110,167,0,0,0,2,0,8,0,0,0,?
112,183,0,0,0,0,0,0,0,0,0,?
112,244,0,8,0,0,0,5,0,0,0,?
112,86,5,1,3,1,0,11,0,2,0,?
112,554,0,10,0,0,0,10,0,1,0,?
112,706,0,3,0,0,0,2,0,0,0,?
112,145,2,7,0,1,0,8,1,0,0,?
115,154,0,9,0,0,0,7,0,2,0,?
112,57,0,3,0,0,0,0,1,0,0,?
112,388,5,3,2,5,1,17,1,0,0,?
112,495,1,1,1,0,0,13,0,0,0,?
110,447,0,7,0,2,1,7,0,1,0,?
112,232,0,14,0,0,0,8,0,2,0,?
112,145,4,2,3,0,0,7,0,0,0,?
112,230,1,3,1,0,0,6,0,0,0,?
112,116,0,2,0,0,0,1,0,0,0,?
112,160,0,6,0,0,0,6,0,0,0,?
112,143,0,8,0,0,0,4,1,1,0,?
111,148,3,0,3,1,0,8,0,0,0,?
111,292,0,3,0,0,0,3,0,0,0,?
113,171,2,2,0,0,0,4,0,0,0,?
111,220,0,1,0,2,0,4,0,0,0,?
111,270,1,3,2,0,0,11,0,0,0,?
116,411,0,6,0,0,0,5,1,0,0,?
111,428,1,0,0,1,0,8,2,1,0,?
111,164,2,1,2,1,0,14,1,2,0,?
111,227,1,3,0,1,0,7,0,0,0,?
111,188,0,3,0,0,0,2,1,0,0,?
111,269,0,9,0,0,0,3,0,0,0,?
111,566,0,4,0,1,0,9,1,0,0,?
111,473,0,4,0,1,0,7,0,0,0,?
111,203,0,1,0,0,0,3,1,1,0,?
111,505,0,9,0,3,2,8,0,1,0,?
111,88,0,0,0,0,0,3,0,0,0,?
111,169,1,11,0,3,0,16,1,0,0,?
111,121,1,1,0,1,0,16,0,0,0,?
111,121,0,5,0,2,0,7,1,0,0,?
111,388,2,1,1,1,1,11,1,1,0,?
111,89,0,7,0,0,0,7,0,1,0,?
111,704,0,0,0,1,0,7,0,0,0,?
111,128,1,6,1,1,0,9,1,1,0,?
111,157,0,6,0,0,0,2,0,0,0,?
111,870,3,0,3,1,0,15,0,0,0,?
111,196,0,2,0,0,0,10,0,0,0,?
111,237,1,11,0,1,0,13,1,0,0,?
111,113,0,8,0,0,0,7,0,1,0,?
111,148,0,1,0,0,0,3,0,0,0,?
113,131,0,7,0,0,0,6,0,0,0,?
111,125,2,2,0,0,0,6,0,0,0,?
111,328,0,6,0,0,0,1,1,0,0,?
111,431,4,6,2,3,0,17,2,0,0,?
111,414,1,4,1,0,0,4,0,0,0,?
111,408,0,3,1,0,0,6,0,1,0,?
111,79,2,9,1,0,0,13,1,1,0,?
110,322,2,0,1,0,0,4,1,0,0,?
110,284,1,2,1,1,0,9,1,1,0,?
110,183,0,10,0,0,0,3,0,0,0,?
110,220,1,13,0,0,0,6,1,0,0,?
110,203,0,4,0,0,0,12,1,0,0,?
110,90,6,0,4,4,0,18,1,0,0,?
110,452,5,7,1,5,1,13,1,0,0,?
109,114,0,5,0,1,0,5,0,0,0,?
110,0,0,0,0,0,0,0,0,0,0,?
114,393,2,0,0,1,0,15,1,0,0,?
110,362,0,2,0,0,0,2,0,1,0,?
110,217,0,15,0,0,0,6,2,0,0,?
110,201,1,6,0,0,0,12,1,1,0,?
110,248,2,4,1,0,0,11,0,2,0,?
110,272,0,10,0,0,0,14,0,0,0,?
109,373,0,3,0,1,0,10,0,0,0,?
110,308,0,9,0,0,0,11,0,0,0,?
110,345,0,2,0,0,0,0,1,0,0,?
110,383,3,1,3,3,0,20,1,0,0,?
110,520,1,19,1,0,0,14,0,0,0,?
110,219,4,0,3,0,0,7,1,0,0,?
110,223,0,1,0,1,0,3,1,1,0,?
110,342,0,1,0,2,0,6,1,0,0,?
110,127,0,4,0,0,0,2,0,0,0,?
110,134,0,11,0,0,0,7,0,0,0,?
110,549,0,9,0,0,0,2,0,0,0,?
110,138,1,2,0,0,0,6,1,0,0,?
110,700,2,0,2,2,0,12,0,1,0,?
110,476,0,8,0,2,1,5,0,1,1,?
110,519,0,7,0,0,0,3,1,0,1,?
110,215,0,5,0,0,0,2,1,0,0,?
110,321,2,7,0,2,0,10,1,2,0,?
111,228,0,5,0,0,0,5,1,2,0,?
110,263,1,1,0,2,0,9,0,1,1,?
110,131,1,3,1,0,0,3,0,0,0,?
113,112,0,3,0,2,1,17,0,0,0,?
110,263,0,3,0,0,0,8,0,0,0,?
110,165,2,0,2,2,0,10,0,0,0,?
110,324,3,1,1,2,0,15,1,1,0,?
110,368,2,3,2,0,0,8,0,0,0,?
110,325,0,5,0,2,0,6,1,0,0,?
110,55,0,5,0,0,0,16,0,0,0,?
129,1019,0,0,0,0,0,7,0,0,0,?
110,218,1,2,1,0,0,2,0,0,0,?
110,147,0,11,0,0,0,8,0,0,0,?
110,431,0,3,0,0,0,13,0,0,0,?
111,165,1,3,1,2,0,5,0,0,0,?
110,221,0,1,0,0,0,3,1,0,0,?
110,29,3,6,2,0,0,16,0,1,0,?
109,364,0,12,0,0,0,10,0,0,0,?
109,56,0,3,0,0,0,3,0,0,0,?
109,233,2,1,2,0,0,3,0,1,0,?
109,539,0,0,0,1,0,6,0,1,0,?
107,313,0,3,0,1,2,10,0,0,0,?
109,375,0,5,0,0,0,3,0,0,0,?
109,189,2,7,1,0,0,13,0,0,0,?
109,246,1,10,0,1,0,9,0,0,0,?
109,1292,5,1,2,1,0,12,0,0,0,?
109,353,4,2,2,3,1,19,0,0,0,?
109,167,0,6,0,0,0,11,0,0,0,?
109,726,0,10,0,0,0,5,0,1,0,?
109,357,3,4,1,3,0,19,1,0,0,?
109,224,3,3,0,0,0,13,0,5,0,?
109,297,0,5,0,0,0,10,0,0,0,?
109,145,2,5,1,0,0,8,0,1,0,?
109,424,3,0,1,3,0,8,0,0,0,?
109,398,0,2,0,0,0,0,2,0,0,?
109,432,1,9,0,1,0,11,1,0,0,?
109,193,1,0,0,1,0,8,1,0,0,?
109,219,0,2,0,0,0,4,0,2,0,?
109,669,0,3,0,0,0,1,0,0,0,?
109,261,2,5,1,1,0,11,0,0,0,?
109,172,2,7,0,2,0,11,1,0,0,?
109,426,0,2,0,0,0,19,1,0,0,?
109,254,0,6,0,0,0,7,0,0,0,?
109,149,1,0,1,0,0,6,0,0,0,?
109,399,0,11,0,0,0,8,0,0,0,?
109,156,0,4,0,0,0,2,0,0,0,?
109,184,0,11,0,0,0,1,0,0,0,?
109,178,4,3,2,2,1,15,0,0,0,?
109,194,0,2,0,0,0,1,1,0,0,?
109,32,1,1,0,0,1,2,0,0,0,?
109,41,0,0,0,0,0,0,0,0,1,?
108,566,0,17,1,0,0,8,0,1,0,?
109,209,0,17,0,0,0,7,0,0,0,?
115,114,0,3,0,0,0,4,0,0,0,?
109,485,0,3,0,0,0,3,0,0,0,?
109,436,0,0,0,0,0,2,0,0,0,?
109,117,0,5,0,1,0,5,1,0,0,?
109,175,0,8,0,0,0,4,0,0,1,?
112,302,1,12,0,1,0,8,0,0,0,?
115,133,1,10,1,1,0,10,0,0,0,?
110,455,1,0,1,0,0,2,1,1,0,?
108,143,0,6,0,0,0,9,0,0,0,?
104,385,3,0,3,0,0,14,0,0,0,?
108,593,0,2,0,0,0,2,1,0,0,?
110,319,1,0,0,3,0,13,0,1,0,?
108,122,0,12,0,1,0,7,0,2,0,?
108,347,1,0,1,0,0,10,2,0,0,?
108,219,0,4,0,0,0,3,1,0,0,?
108,143,1,0,1,1,0,7,0,1,0,?
108,99,1,2,0,0,0,13,0,1,0,?
108,333,1,3,0,0,0,9,1,0,0,?
109,168,6,15,8,2,0,20,1,0,0,?
108,116,4,1,2,0,0,13,0,1,0,?
108,162,0,5,0,0,0,0,0,1,0,?
108,138,1,2,1,0,0,5,0,0,0,?
108,641,1,8,1,0,0,14,0,0,0,?
108,591,0,6,0,0,0,5,0,1,0,?
108,216,0,14,0,0,0,2,1,0,0,?
108,238,1,4,0,1,0,9,0,2,0,?
108,336,2,7,2,0,0,15,0,0,0,?
108,327,0,1,0,1,0,1,0,0,0,?
108,185,0,9,0,0,0,2,0,2,0,?
108,72,1,4,0,2,0,11,0,0,0,?
108,418,3,5,2,0,0,14,1,0,0,?
108,75,1,1,0,1,1,1,0,0,0,?
108,102,0,4,0,1,0,7,0,1,0,?
108,564,4,9,1,1,0,13,0,0,0,?
108,1281,3,6,0,0,0,9,0,0,0,?
108,676,1,4,1,0,0,7,0,0,0,?
111,386,0,16,0,0,0,8,0,2,0,?
108,146,0,6,0,0,0,10,0,1,0,?
108,134,0,10,0,0,0,7,1,0,0,?
108,139,2,5,1,0,0,5,0,0,0,?
108,108,0,1,0,1,0,1,0,1,0,?
117,241,0,3,0,0,0,1,1,0,0,?
108,102,1,2,0,1,0,7,0,1,0,?
107,40,0,2,0,0,0,3,0,0,0,?
107,97,3,0,2,2,0,14,0,0,0,?
107,248,4,4,3,1,0,13,1,0,0,?
107,218,1,5,0,1,0,17,0,0,0,?
107,223,1,3,1,0,0,7,0,0,0,?
107,293,0,0,0,0,0,4,0,0,0,?
107,318,5,5,6,1,0,19,0,3,0,?
107,182,4,3,3,1,0,14,0,1,0,?
107,178,0,6,0,0,0,10,0,0,0,?
107,34,0,2,0,0,0,7,0,3,0,?
107,112,3,3,0,2,0,16,0,0,0,?
107,373,0,3,0,0,0,18,0,1,0,?
107,91,0,6,0,0,0,2,0,1,0,?
107,174,6,2,4,2,0,17,0,1,0,?
107,236,0,1,0,0,0,7,0,0,0,?
106,846,0,1,0,1,0,8,0,1,0,?
107,267,2,0,2,0,0,10,0,0,0,?
107,107,3,0,2,1,0,2,0,1,0,?
107,836,0,3,0,0,0,1,2,0,0,?
107,127,6,0,3,0,0,12,0,0,0,?
107,186,0,3,0,0,0,5,0,0,0,?
107,225,0,1,0,1,0,3,0,0,0,?
115,123,1,4,1,0,0,6,0,0,0,?
110,94,0,0,0,0,0,2,0,1,0,?
107,207,0,0,0,1,0,7,1,0,0,?
107,109,0,1,0,0,0,3,0,0,0,?
107,554,5,3,2,3,0,13,0,0,0,?
107,84,0,4,0,0,0,6,1,1,0,?
107,186,0,3,1,0,0,5,0,1,0,?
107,120,1,10,1,0,0,5,0,0,0,?
107,206,0,8,0,0,0,1,0,0,0,?
106,97,0,1,0,0,0,7,0,0,0,?
106,211,1,3,0,0,0,2,0,0,0,?
106,196,0,0,0,0,0,0,1,0,0,?
106,350,0,4,0,1,0,14,0,1,0,?
106,97,3,2,2,3,0,16,1,0,0,?
105,400,0,6,0,0,0,0,0,1,0,?
106,152,0,4,0,0,0,3,0,1,0,?
106,204,0,3,0,0,0,1,0,0,0,?
106,442,0,4,0,0,0,1,0,0,0,?
